1955	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1955	12	0	0	0	0	0	0	10	0	0	0	93	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0
1956	2	0	11	55.5	19	0	0	12	14	27	39	11	0	70	0	24	0	0	7	66.3	15	0	0	0	0	0	29	51	21	3	-1	-1
1956	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	22	0	0	0	62	35	0	39	16	0	15	28	20
1956	4	0	23	0	0	16	0	0	21	14	0	22.2	0	53	0	0	41	16	0	25	0	19	0	0	0	0	0	0	0	0	0	-1
1956	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1956	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1956	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	5	0	0	30	0
1956	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1956	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.2	9.2	11.2	0	0	54.4	0	0	0	4.2
1957	1	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	7.8	0	0	0	0	0	0	0	9	0	0	0	0	0
1957	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.5	0	60.5	0	-1	-1	-1
1957	3	0	12	0	26	12	39	83.2	0	47	0	0	0	0	10	0	0	0	20	0	0	0	15	0	0	0	45	0	0	0	40	0
1957	4	5.3	0	0	0	1.1	0	1.2	0	0	2	0	0	1.5	0	4	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1957	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1957	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1957	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1957	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
1958	3	0	0	0	0	11.5	5.4	0	0	0	0	0	0	0	0	0	0	0	0	58.5	0	0	11	10.5	0	0	15.8	103	0	0	0	0
1958	4	0	0	6	0	0	0	0	3	10	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1958	5	0	16.5	12.5	6	0	0	0	0	48	0	4	0	0	0	0	0	0	0	0	10.5	8.5	0	0	0	0	0	0	0	0	0	0
1958	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
1958	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
